Company,TypeName,Inches,OpSys,Weight,Price,width,height,CpuClockSpeed,Memory_space,Gpu_brand,Gpu_model,Cpu_brand,Cpu_series,Cpu_model_number
Lenovo,Notebook,15.6,Windows 10,2.38,56210.4,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,Notebook,15.6,No OS,2.2,25521.12,1920,1080,2.0,1.0,AMD,430.0,Intel,Core i3,6006U
Toshiba,Notebook,15.6,Windows 10,2.0,73952.64,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,Notebook,13.3,Windows 10,1.44,39160.8,1920,1080,2.4,180.0,Intel,620.0,Intel,Core i3,7100U
Samsung,Ultrabook,15.0,Windows 10,1.23,98514.72,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,Ultrabook,12.5,Windows 10,1.6,90043.2,1920,1080,2.8,256.0,Intel,620.0,Intel,Core i7,7600U
Asus,Notebook,15.6,Linux,2.0,21258.1872,1366,768,1.1,1.0,Intel,505.0,Intel,Pentium,4200
Xiaomi,Ultrabook,13.3,Windows 10,1.28,49816.8,1920,1080,2.3,256.0,Nvidia,650.8931297709923,Intel,Core i5,6200U
Dell,Notebook,15.6,Windows 10,2.18,48618.0,1920,1080,2.5,128.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.04,44701.92,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,2 in 1 Convertible,13.3,Windows 10,1.28,90576.0,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,2 in 1 Convertible,15.6,Windows 10,2.3,36486.144,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Asus,Notebook,14.1,Windows 10,1.65,18541.44,1366,768,1.1,32.0,Intel,500.0,Intel,Celeron,3350
Lenovo,Notebook,15.6,Windows 10,2.2,35644.32,1920,1080,2.5,1.0,Nvidia,650.8931297709923,Intel,Core i7,6500U
Dell,Notebook,15.6,Windows 10,2.2,19660.32,1366,768,1.6,500.0,Intel,650.8931297709923,Intel,Pentium,3710
HP,2 in 1 Convertible,13.3,Windows 10,1.28,95850.72,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Dell,Notebook,15.6,Linux,2.18,24279.696,1366,768,2.0,1.0,AMD,650.8931297709923,Intel,Core i3,6006U
Asus,Gaming,17.3,Windows 10,2.2,72988.272,1920,1080,2.5,128.0,Nvidia,1050.0,Intel,Core i5,7300H
Acer,Netbook,11.6,Chrome OS,1.25,15824.16,1366,768,1.6,32.0,Intel,400.0,Intel,Celeron,3060
Lenovo,Notebook,17.3,Windows 10,2.8,20193.12,1600,900,2.2,500.0,AMD,3.0,AMD,A4-Series,7210
HP,Notebook,14.0,Windows 10,1.95,67399.2,1920,1080,2.5,128.0,Intel,620.0,Intel,Core i5,7200U
HP,2 in 1 Convertible,13.3,Windows 10,1.42,74538.72,3200,1800,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Samsung,Ultrabook,15.0,Windows 10,1.17,90522.72,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,Ultrabook,14.0,Windows 10,1.32,95850.72,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
MSI,Gaming,17.3,Windows 10,2.43,141138.72,3840,2160,2.6,512.0,Nvidia,1060.0,Intel,Core i7,6700H
Toshiba,Notebook,13.3,Windows 10,1.05,78588.0,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Dell,Gaming,15.6,Linux,2.62,49497.12,1920,1080,2.8,1.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
HP,Notebook,15.6,Windows 10,2.04,47952.0,1920,1080,2.7,1.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,Notebook,15.6,Windows 10,2.18,32713.92,1366,768,2.0,1.0,AMD,650.8931297709923,Intel,Core i3,6006U
Dell,Notebook,15.6,Windows 10,1.9,49816.8,1920,1080,2.6,500.0,Intel,620.0,Intel,Core i5,7300U
Dell,2 in 1 Convertible,13.3,Windows 10,1.24,107257.968,3200,1800,1.3,512.0,Intel,615.0,Intel,Core i7,7200U
Asus,Gaming,17.3,Windows 10,3.58,68145.12,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Dell,2 in 1 Convertible,13.3,Windows 10,1.22,87858.72,1920,1080,1.3,256.0,Intel,615.0,Intel,Core i7,7200U
Lenovo,Ultrabook,14.0,Windows 10,1.13,109170.72,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,Notebook,15.6,Windows 10,1.95,104588.1072,1920,1080,2.5,512.0,Intel,620.0,Intel,Core i5,7200U
LG,Ultrabook,15.6,Windows 10,1.08,111834.72,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
HP,Netbook,12.5,Windows 10,1.26,79014.24,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Acer,Notebook,15.6,Chrome OS,2.2,19127.52,1920,1080,1.5,16.0,Intel,650.8931297709923,Intel,Celeron,3205U
Lenovo,Notebook,15.6,Windows 10,2.6,42037.92,1920,1080,2.3,128.0,Nvidia,650.8931297709923,Intel,Core i5,6300H
LG,Ultrabook,14.0,Windows 10,0.98,101178.72,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Dell,Notebook,14.0,Windows 10,1.6,64202.4,1920,1080,2.8,256.0,Intel,620.0,Intel,Core i5,7440H
HP,Ultrabook,12.5,Windows 10,1.09,165168.0,3840,2160,1.2,240.0,Intel,515.0,Intel,Core M 6,7200U
Lenovo,Notebook,15.6,Windows 10,2.2,42037.92,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 10,2.04,54291.7872,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Acer,Notebook,15.6,Windows 10,2.4,26586.72,1920,1080,2.4,1.0,Intel,620.0,Intel,Core i3,7100U
Lenovo,Notebook,13.3,Windows 10,1.44,46939.68,1920,1080,2.5,128.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,13.3,Windows 10,1.49,51148.8,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
MSI,Gaming,17.3,Windows 10,2.7,85194.72,1920,1080,2.8,256.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Dell,Gaming,15.6,Windows 10,2.6,71874.72,1920,1080,2.8,128.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
MSI,Gaming,15.6,Windows 10,2.2,59668.8048,1920,1080,2.5,128.0,Nvidia,1050.0,Intel,Core i5,7300H
Dell,Notebook,15.6,Windows 10,2.18,36496.2672,1366,768,2.5,1.0,AMD,420.0,Intel,Core i5,7200U
HP,Ultrabook,15.6,Windows 10,1.84,69103.6272,1920,1080,2.5,256.0,AMD,650.8931297709923,Intel,Core i7,6500U
Lenovo,2 in 1 Convertible,13.3,Windows 10,1.37,97236.0,1920,1080,2.5,512.0,Intel,620.0,Intel,Core i5,7200U
Dell,Notebook,15.6,Windows 10,1.95,38889.072,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Ultrabook,12.5,Windows 10,1.36,87912.0,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 10,2.31,62071.2,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,15.6,Windows 10,2.18,37725.4368,1366,768,2.5,1.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.95,61218.72,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Notebook,15.6,Windows 10,2.2,16463.52,1366,768,1.1,1.0,Intel,505.0,Intel,Pentium,4200
HP,Ultrabook,12.5,Windows 10,1.26,84129.12,1920,1080,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,No OS,1.86,15392.592,1366,768,1.6,1.0,Intel,400.0,Intel,Celeron,3060
Lenovo,2 in 1 Convertible,13.3,Windows 10,1.3,95850.72,3200,1800,2.2,1.0,Intel,540.0,Intel,Core i7,6560U
Toshiba,Notebook,14.0,Windows 10,1.47,58874.4,1920,1080,2.3,128.0,Intel,520.0,Intel,Core i5,6200U
HP,Netbook,12.5,Windows 10,1.26,88924.32,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,15.6,Windows 10,2.18,29762.208,1366,768,2.0,1.0,Intel,520.0,Intel,Core i3,6006U
MSI,Gaming,15.6,Windows 10,2.2,63882.72,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
Dell,Gaming,17.3,Windows 10,4.36,146946.24,2560,1440,2.7,512.0,Nvidia,1080.0,Intel,Core i7,6820H
HP,Gaming,17.3,Windows 10,2.75,74538.72,1920,1080,2.3,128.0,Nvidia,650.8931297709923,Intel,Core i5,6300H
Asus,Notebook,17.3,Windows 10,2.8,28238.4,1600,900,1.6,1.0,Nvidia,650.8931297709923,Intel,Pentium,3710
Acer,Notebook,15.6,Windows 10,2.23,32980.32,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Toshiba,Notebook,15.6,Windows 10,2.2,59620.32,1366,768,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,2 in 1 Convertible,11.3,Windows 10,1.1,69210.72,1920,1080,1.2,256.0,Intel,515.0,Intel,Core M m7,7200U
Lenovo,Gaming,15.6,Windows 10,2.5,53226.72,1920,1080,2.1,512.0,AMD,385.0,AMD,FX 8800,8800P
Dell,Ultrabook,12.5,Windows 10,1.36,78438.816,1920,1080,2.5,256.0,Intel,650.8931297709923,Intel,Core i5,7200U
Lenovo,Notebook,15.6,No OS,2.2,36496.8,1920,1080,2.7,1.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,Notebook,17.3,Windows 10,2.36,35111.52,1600,900,2.0,1.0,AMD,445.0,Intel,Core i3,6006U
Acer,Notebook,14.0,Chrome OS,1.68,18594.72,1366,768,1.6,32.0,Intel,400.0,Intel,Celeron,3060
HP,Workstation,15.6,Windows 10,2.0,119826.72,1920,1080,2.7,8.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Dell,Ultrabook,14.0,Windows 10,1.36,94572.0,1920,1080,2.8,256.0,Intel,620.0,Intel,Core i7,7600U
Toshiba,Notebook,13.3,Windows 7,1.2,77788.8,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Asus,2 in 1 Convertible,12.5,Chrome OS,1.2,61751.52,1920,1080,1.2,64.0,Intel,515.0,Intel,unknown,7200U
Lenovo,Ultrabook,14.0,Windows 10,1.7,79333.3872,1920,1080,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
Dell,Gaming,17.3,Windows 10,4.36,168045.12,3840,2160,2.8,512.0,Nvidia,1070.0,Intel,Core i7,7700H
Dell,2 in 1 Convertible,13.3,Windows 10,1.24,101178.72,1920,1080,1.2,256.0,Intel,615.0,Intel,Core i5,7200U
HP,2 in 1 Convertible,11.6,Windows 10,1.45,41292.0,1366,768,1.1,256.0,Intel,505.0,Intel,Pentium,4200
Dell,Ultrabook,13.3,Windows 10,1.3,67559.04,3200,1800,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Acer,2 in 1 Convertible,11.6,Chrome OS,1.25,20725.92,1366,768,1.6,32.0,Intel,400.0,Intel,Celeron,3060
Toshiba,Notebook,13.3,Windows 10,1.2,81784.8,1920,1080,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
Lenovo,Ultrabook,12.5,Windows 10,1.36,93772.8,1920,1080,2.6,256.0,Intel,620.0,Intel,Core i5,7300U
Acer,Notebook,15.6,Windows 10,2.4,53759.52,1920,1080,2.5,128.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Toshiba,Ultrabook,12.5,Windows 10,1.1,95371.2,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 10,2.04,45101.52,1366,768,2.5,1.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Dell,Notebook,15.6,Linux,2.25,24808.2336,1366,768,2.0,1.0,AMD,430.0,Intel,Core i3,6006U
Dell,Notebook,15.6,Windows 10,1.9,43956.0,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.04,36496.8,1920,1080,2.4,500.0,Intel,620.0,Intel,Core i3,7100U
Dell,Gaming,17.3,Windows 10,4.42,167778.72,1920,1080,2.8,256.0,Nvidia,1070.0,Intel,Core i7,7700H
Lenovo,Notebook,15.6,Windows 10,2.4,37029.6,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Dell,2 in 1 Convertible,13.3,Windows 10,1.22,101178.72,3200,1800,1.3,512.0,Intel,615.0,Intel,Core i7,7200U
Dell,Ultrabook,14.0,Windows 10,1.5,104587.5744,2560,1440,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
Dell,Gaming,17.3,Windows 10,4.42,149184.0,1920,1080,2.6,256.0,Nvidia,1070.0,Intel,Core i7,6700H
Toshiba,Notebook,14.0,Windows 10,1.95,62870.4,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Asus,Gaming,17.3,Windows 10,2.73,109218.672,1920,1080,2.8,256.0,Nvidia,1060.0,Intel,Core i7,7700H
HP,Notebook,15.6,Windows 10,2.04,52161.12,1920,1080,2.7,128.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
Lenovo,Notebook,14.0,Windows 7,1.7,53386.56,1366,768,2.3,508.0,Intel,520.0,Intel,Core i5,6200U
Asus,2 in 1 Convertible,15.6,Windows 10,2.3,95850.72,3840,2160,2.7,512.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Asus,Gaming,17.3,Windows 10,2.99,93186.72,1920,1080,2.8,256.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
Dell,2 in 1 Convertible,15.6,Windows 10,2.19,69210.72,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Toshiba,Notebook,13.3,Windows 7,1.2,63669.6,1920,1080,2.3,128.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Notebook,15.6,Windows 10,2.2,29250.72,1920,1080,3.6,256.0,AMD,530.0,AMD,unknown,9720P
Fujitsu,Notebook,15.6,Windows 10,2.3,34578.72,1366,768,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Toshiba,Notebook,14.0,Windows 10,1.75,48751.2,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Dell,Notebook,15.6,Windows 10,2.25,31914.72,1366,768,2.5,500.0,AMD,430.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.04,42943.68,1920,1080,2.5,1.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,Gaming,15.6,Windows 10,2.5,63349.92,1920,1080,2.8,128.0,Nvidia,1060.0,Intel,Core i7,7700H
Dell,Notebook,15.6,Windows 10,2.36,39906.72,1366,768,2.7,1.0,AMD,445.0,Intel,Core i7,7500U
Dell,Notebook,14.0,Windows 10,1.6,59620.32,1920,1080,2.5,128.0,Intel,650.8931297709923,Intel,Core i5,7200U
HP,Netbook,12.5,Windows 10,0.97,101658.24,1920,1080,1.2,512.0,Intel,515.0,Intel,Core M 6,7200U
HP,Notebook,15.6,Windows 10,2.1,26586.72,1920,1080,2.0,128.0,AMD,520.0,Intel,Core i3,6006U
Lenovo,Notebook,15.6,No OS,1.9,14418.6336,1366,768,1.1,128.0,Intel,500.0,Intel,Celeron,3350
Lenovo,Notebook,15.6,Windows 10,2.3,71874.72,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
Asus,Notebook,13.3,Windows 10,1.4,61272.0,3200,1800,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Ultrabook,13.3,Windows 10,1.11,71874.72,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Acer,Notebook,15.6,Windows 10,2.4,20246.4,1366,768,1.1,500.0,Intel,505.0,Intel,Pentium,4200
Asus,Gaming,15.6,Windows 10,2.5,95850.72,1920,1080,2.8,256.0,Nvidia,650.8931297709923,Intel,Core i7,7700H
HP,Ultrabook,14.0,Windows 10,1.48,111301.92,1920,1080,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Acer,Gaming,15.6,Windows 10,2.7,67132.8,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
HP,Notebook,13.3,Windows 10,1.34,63349.92,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Dell,Notebook,15.6,Windows 10,2.18,29144.16,1366,768,2.4,128.0,Intel,620.0,Intel,Core i3,7100U
HP,Notebook,14.0,Windows 10,1.64,41505.12,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Toshiba,Notebook,13.3,Windows 10,1.2,63669.6,1920,1080,2.3,128.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,14.0,Windows 10,1.48,58607.4672,1366,768,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
HP,Notebook,14.0,Windows 10,1.95,64202.4,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Ultrabook,14.0,Windows 7,1.43,77202.72,1920,1080,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
HP,Notebook,14.0,Windows 10,1.64,55904.5728,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.64,36443.52,1366,768,2.4,500.0,Intel,620.0,Intel,Core i3,7100U
Dell,Gaming,15.6,Windows 10,2.65,50562.72,1920,1080,2.5,1.0,Nvidia,1050.0,Intel,Core i5,7300H
HP,Ultrabook,12.5,Windows 10,1.26,81997.92,1920,1080,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.48,84715.2,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Ultrabook,14.0,Windows 10,1.54,100550.5488,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
HP,Notebook,13.3,Windows 10,1.49,42624.0,1366,768,2.4,500.0,Intel,620.0,Intel,Core i3,7100U
Toshiba,Notebook,13.3,Windows 10,1.5,64468.8,1366,768,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,Windows 10,2.04,41025.0672,1366,768,2.4,256.0,Intel,620.0,Intel,Core i3,7100U
Lenovo,Notebook,17.3,Windows 7,2.4,158135.04,3840,2160,2.7,512.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Toshiba,Notebook,14.0,Windows 10,1.47,79387.2,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,14.0,Windows 10,1.43,118761.12,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Dell,2 in 1 Convertible,15.6,Windows 10,2.08,42410.3472,1920,1080,2.3,1.0,Intel,520.0,Intel,Core i3,6100U
Toshiba,Ultrabook,13.3,Windows 10,1.2,84715.2,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,13.3,Windows 10,1.11,61218.72,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.64,63159.7104,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,Notebook,15.6,Windows 10,2.09,55754.3232,1920,1080,2.4,500.0,Intel,520.0,Intel,Core i5,6300U
HP,Ultrabook,12.5,Windows 10,1.26,83063.52,1366,768,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,2.31,63349.92,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.95,56476.8,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Dell,Ultrabook,13.3,Windows 10,1.29,86526.72,3200,1800,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,17.3,Windows 10,2.63,57542.4,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 10,1.64,51841.44,1366,768,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Acer,Notebook,15.6,Windows 10,2.1,21791.52,1366,768,3.0,1.0,AMD,5.0,AMD,A9-Series,9420
MSI,Gaming,17.3,Windows 10,2.7,63499.104,1920,1080,2.8,128.0,Nvidia,1050.0,Intel,Core i7,7700H
HP,Notebook,14.0,Windows 7,1.95,63669.6,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,Windows 10,1.84,65480.5872,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
HP,Ultrabook,12.5,Windows 10,1.26,71874.72,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
HP,Notebook,15.6,Windows 10,2.04,39533.76,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Toshiba,Ultrabook,14.0,Windows 10,1.47,91908.0,1920,1080,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
Dell,Notebook,15.6,Windows 7,2.09,56633.976,1920,1080,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
HP,Notebook,14.0,Windows 10,1.64,53839.9728,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Lenovo,2 in 1 Convertible,15.6,Windows 10,1.8,45128.16,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Vero,Notebook,14.0,Windows 10,1.45,11231.424,1366,768,1.44,32.0,Intel,400.0,Intel,Atom,8350
Toshiba,Notebook,15.6,Windows 10,2.4,75924.0,1920,1080,2.5,256.0,Nvidia,650.8931297709923,Intel,Core i7,6500U
Lenovo,Notebook,15.6,Windows 10,2.3,55922.688,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,14.0,Windows 10,1.54,53280.0,1920,1080,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,Windows 10,1.84,112065.9552,1920,1080,2.4,256.0,Intel,520.0,Intel,Core i5,6300U
HP,Notebook,14.0,Windows 7,1.43,78268.32,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
MSI,Gaming,17.3,Windows 10,3.78,82351.6992,1920,1080,2.7,256.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Lenovo,Gaming,17.3,Windows 10,4.6,122010.6672,1920,1080,2.6,128.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Asus,Netbook,11.6,Chrome OS,1.2,15339.312,1366,768,1.6,16.0,Intel,400.0,Intel,Celeron,3060
Lenovo,Notebook,14.0,Windows 7,1.1,139593.6,2560,1440,2.6,256.0,Intel,520.0,Intel,Core i7,6600U
HP,Notebook,15.6,Windows 10,1.91,52161.12,1920,1080,2.7,1.0,Nvidia,650.8931297709923,Intel,Core i7,7500U
Dell,2 in 1 Convertible,15.6,Windows 10,2.3,58288.32,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,15.6,Windows 10,2.04,52161.12,1366,768,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
Dell,Ultrabook,13.3,Windows 10,1.2,120093.12,3200,1800,2.7,1.0,Intel,620.0,Intel,Core i7,7500U
HP,Notebook,15.6,Windows 10,2.31,37570.392,1366,768,2.3,500.0,Intel,520.0,Intel,Core i3,6100U
HP,Notebook,15.6,No OS,1.96,26586.72,1366,768,2.5,500.0,Intel,620.0,Intel,Core i5,7200U
Acer,Notebook,15.6,Windows 10,2.4,23922.72,1366,768,2.2,1.0,AMD,5.0,AMD,A8-Series,7410
Dell,2 in 1 Convertible,13.3,Windows 10,1.6,69210.72,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
MSI,Gaming,15.6,Windows 10,2.94,96916.32,1920,1080,2.6,256.0,Nvidia,1060.0,Intel,Core i7,6700H
Asus,Gaming,17.3,No OS,4.0,53173.44,1920,1080,2.6,1.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Dell,Notebook,15.6,Windows 10,2.25,29783.52,1920,1080,2.5,1.0,Intel,650.8931297709923,Intel,Core i5,7200U
Dell,Notebook,15.6,Windows 10,2.32,52746.6672,1920,1080,2.7,2.0,AMD,445.0,Intel,Core i7,7500U
MSI,Gaming,15.6,Windows 10,1.8,102777.12,1920,1080,2.6,256.0,Nvidia,1060.0,Intel,Core i7,6700H
Dell,Ultrabook,13.3,Windows 10,1.29,77682.24,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Asus,Gaming,17.3,Windows 10,3.58,211788.0,1920,1080,2.7,1.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Dell,2 in 1 Convertible,13.3,Windows 10,1.62,42517.9728,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Dell,Gaming,15.6,Windows 10,3.21,70809.12,3840,2160,2.6,256.0,Nvidia,650.8931297709923,Intel,Core i7,6700H
Apple,Ultrabook,12.0,Mac OS X,0.92,69264.0,2304,1440,1.1,256.0,Intel,515.0,Intel,unknown,7200U
Dell,Notebook,15.6,Windows 10,2.06,25679.8944,1366,768,2.3,500.0,Intel,520.0,Intel,Core i3,6100U
HP,Notebook,15.6,Windows 10,2.31,63882.72,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
HP,Ultrabook,12.5,Windows 7,1.26,63882.72,1920,1080,2.3,256.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,13.3,Windows 10,1.49,58075.2,1920,1080,2.7,256.0,Intel,620.0,Intel,Core i7,7500U
Lenovo,Ultrabook,12.5,Windows 10,1.3,91294.7472,1920,1080,2.5,256.0,Intel,520.0,Intel,Core i7,6500U
Lenovo,Notebook,17.3,Windows 10,3.0,35111.52,1600,900,2.3,1.0,AMD,330.0,Intel,Core i5,6200U
Lenovo,Notebook,15.6,Windows 10,2.3,52054.56,1920,1080,2.3,1.0,Nvidia,650.8931297709923,Intel,Core i5,6300H
MSI,Gaming,17.3,Windows 10,3.78,133146.72,1920,1080,2.8,256.0,Nvidia,1070.0,Intel,Core i7,7700H
Lenovo,Notebook,15.6,Windows 10,2.1,28771.2,1366,768,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
HP,Notebook,15.6,Windows 7,2.31,50083.2,1920,1080,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
Lenovo,Ultrabook,12.5,Windows 10,0.99,74538.72,2560,1440,1.2,512.0,Intel,515.0,Intel,Core M 6,7200U
Lenovo,Gaming,17.3,Windows 10,4.6,172627.2,1920,1080,2.7,512.0,Nvidia,650.8931297709923,Intel,Core i7,6820H
Lenovo,2 in 1 Convertible,10.1,Windows 10,0.69,34433.2656,1920,1200,1.44,64.0,Intel,400.0,Intel,Atom,8550
HP,Ultrabook,13.3,Windows 10,1.3,109170.72,3840,2160,2.7,512.0,Intel,620.0,Intel,Core i7,7500U
Dell,Notebook,15.6,Windows 10,2.18,39960.0,1920,1080,2.5,256.0,Intel,620.0,Intel,Core i5,7200U
HP,Notebook,14.0,Windows 7,1.54,54931.1472,1920,1080,2.3,500.0,Intel,520.0,Intel,Core i5,6200U
HP,Workstation,15.6,Windows 7,1.9,79653.6,1920,1080,2.5,256.0,AMD,650.8931297709923,Intel,Core i7,6500U
Lenovo,Notebook,14.0,Windows 7,1.7,63882.72,1920,1080,2.3,180.0,Intel,520.0,Intel,Core i5,6200U
